[3, 5, 5, 5, 11, 4, 3, 28, 3, 33]
[2, 3, 5, 7, 9, 0, 0, 23, 25, 26]
[4, 6, 9, 11, 15, 16, 1, 8, 10, 20]
[3, 4, 7, 9, 13, 24, 28, 0, 0, 12]
[1, 2, 2, 6, 12, 15, 16, 17, 26, 1]
[1, 0, 6, 11, 4, 18, 24, 4, 3, 29]
[1, 2, 1, 11, 11, 11, 16, 21, 26, 0]
[3, 5, 7, 10, 14, 18, 24, 6, 6, 7]
[1, 1, 0, 0, 0, 0, 23, 25, 23, 27]
[2, 3, 4, 5, 12, 3, 24, 4, 30, 13]
[2, 4, 6, 8, 10, 12, 14, 15, 15, 14]
[2, 3, 4, 9, 5, 3, 27, 27, 6, 14]
[0, 1, 2, 7, 8, 10, 21, 23, 25, 0]
[1, 2, 2, 2, 7, 9, 19, 24, 9, 25]
[0, 1, 2, 2, 7, 11, 27, 23, 11, 16]
[2, 2, 2, 2, 2, 12, 12, 22, 22, 22]
[0, 0, 2, 4, 7, 11, 15, 18, 20, 23]
[1, 1, 1, 3, 5, 9, 13, 18, 22, 27]
[0, 0, 5, 5, 3, 5, 30, 34, 9, 9]
[1, 1, 2, 3, 5, 12, 16, 20, 20, 20]
[1, 2, 2, 3, 9, 11, 13, 16, 20, 23]
[0, 0, 0, 0, 0, 0, 0, 22, 39, 39]
[0, 4, 6, 6, 7, 9, 11, 17, 19, 21]
[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
